Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage,Waste_Adjustment,Inventory_To_Order
2025-08-08,2,Tomato,Veg,Vegetable,kg,11.29,7.44,4.47,3,40,Supplier A,1.16,1.11,0.049617,15.605216999999998
2025-08-08,3,Onion,Veg,Vegetable,kg,11.91,3.4,3.23,2,35,Supplier A,1.03,1.34,0.043282,6.697082
2025-08-08,4,Chicken,Non-Veg,Meat,kg,17.45,9.9,3.87,1,250,Supplier C,1.1,2.08,0.080496,4.337496000000001
2025-08-08,5,Mutton,Non-Veg,Meat,kg,18.38,7.92,2.93,1,600,Supplier B,1.03,1.02,0.029886000000000003,3.047786
2025-08-08,6,Rohu Fish,Non-Veg,Fish,kg,16.59,3.15,2.96,3,280,Supplier B,1.22,0.58,0.017168,10.850767999999999
2025-08-08,7,Eggs,Non-Veg,Poultry,pieces,14.14,7.84,7.0,3,6,Supplier C,1.34,0.57,0.0399,28.1799
2025-08-08,8,Rice,Veg,Grain,kg,20.15,9.66,3.56,1,70,Supplier B,1.35,0.09,0.003204,4.809204
2025-08-08,9,Sugar,Veg,Grocery,kg,12.92,6.92,0.81,1,50,Supplier C,1.3,1.11,0.008991,1.0619910000000001
2025-08-08,10,Milk,Veg,Dairy,liter,24.97,7.88,9.0,4,50,Supplier B,1.37,4.18,0.3762,49.696200000000005
2025-08-09,1,Paneer,Veg,Dairy,kg,16.57,5.34,4.29,1,450,Supplier A,1.16,2.66,0.11411400000000001,5.090514
2025-08-09,2,Tomato,Veg,Vegetable,kg,15.260000000000002,6.39,4.19,3,40,Supplier B,1.07,0.38,0.015922000000000002,13.465822000000001
2025-08-09,3,Onion,Veg,Vegetable,kg,22.65,4.42,4.12,4,35,Supplier C,1.14,0.21,0.008652,18.795852
2025-08-09,4,Chicken,Non-Veg,Meat,kg,17.47,8.94,1.32,4,250,Supplier B,0.85,3.24,0.04276800000000001,4.530768
2025-08-09,5,Mutton,Non-Veg,Meat,kg,19.25,6.03,2.19,4,600,Supplier C,0.83,4.71,0.103149,7.373949
2025-08-09,6,Rohu Fish,Non-Veg,Fish,kg,8.559999999999999,8.1,2.51,4,280,Supplier B,1.06,0.34,0.008534,10.650934
2025-08-09,7,Eggs,Non-Veg,Poultry,pieces,9.68,5.45,4.0,4,6,Supplier B,0.95,0.04,0.0016,15.2016
2025-08-09,8,Rice,Veg,Grain,kg,15.74,3.04,3.48,4,70,Supplier A,0.87,0.48,0.016704,12.127104000000001
2025-08-09,9,Sugar,Veg,Grocery,kg,14.44,5.98,0.72,2,50,Supplier A,1.33,3.91,0.028152,1.943352
2025-08-09,10,Milk,Veg,Dairy,liter,22.16,8.31,7.0,3,50,Supplier A,1.23,3.36,0.2352,26.065199999999997
2025-08-10,1,Paneer,Veg,Dairy,kg,11.39,4.36,3.84,4,450,Supplier A,0.91,1.95,0.07488,14.052480000000001
2025-08-10,2,Tomato,Veg,Vegetable,kg,15.74,6.03,1.66,2,40,Supplier B,1.21,4.45,0.07387,4.09107
2025-08-10,3,Onion,Veg,Vegetable,kg,10.7,6.32,3.35,1,35,Supplier B,1.07,3.56,0.11926,3.7037600000000004
2025-08-10,4,Chicken,Non-Veg,Meat,kg,10.93,7.2,3.15,2,250,Supplier B,1.44,2.12,0.06677999999999999,9.138779999999999
2025-08-10,5,Mutton,Non-Veg,Meat,kg,10.6,3.54,2.78,2,600,Supplier C,1.11,0.67,0.018626,6.190226
2025-08-10,6,Rohu Fish,Non-Veg,Fish,kg,21.91,6.02,2.53,2,280,Supplier C,0.98,3.46,0.08753799999999999,5.0463379999999995
2025-08-10,7,Eggs,Non-Veg,Poultry,pieces,22.22,4.58,6.0,2,6,Supplier A,0.93,1.35,0.08100000000000002,11.241
2025-08-10,8,Rice,Veg,Grain,kg,11.91,7.17,3.63,2,70,Supplier C,1.34,0.32,0.011616,9.740016
2025-08-10,9,Sugar,Veg,Grocery,kg,16.12,9.88,4.2,4,50,Supplier A,1.29,0.44,0.018480000000000003,21.69048
2025-08-10,10,Milk,Veg,Dairy,liter,12.49,3.22,1.0,3,50,Supplier A,1.09,1.32,0.0132,3.2832000000000003
2025-08-11,1,Paneer,Veg,Dairy,kg,21.86,7.41,4.5,2,450,Supplier A,1.03,3.33,0.14985,9.41985
2025-08-11,2,Tomato,Veg,Vegetable,kg,22.86,5.28,4.54,1,40,Supplier C,1.27,2.18,0.098972,5.864772
2025-08-11,3,Onion,Veg,Vegetable,kg,17.14,8.69,0.92,1,35,Supplier C,0.87,0.34,0.0031280000000000006,0.803528
2025-08-11,4,Chicken,Non-Veg,Meat,kg,14.9,8.24,5.0,4,250,Supplier A,0.8,3.37,0.1685,16.1685
2025-08-11,5,Mutton,Non-Veg,Meat,kg,16.17,5.13,2.6,1,600,Supplier C,0.82,0.65,0.016900000000000002,2.1489000000000003
2025-08-11,6,Rohu Fish,Non-Veg,Fish,kg,18.880000000000003,6.96,2.12,3,280,Supplier C,1.02,0.4,0.008480000000000001,6.49568
2025-08-11,7,Eggs,Non-Veg,Poultry,pieces,11.22,8.35,6.0,2,6,Supplier B,1.02,3.53,0.2118,12.4518
2025-08-11,8,Rice,Veg,Grain,kg,13.77,3.04,1.1,3,70,Supplier A,1.41,3.12,0.03432,4.687320000000001
2025-08-11,9,Sugar,Veg,Grocery,kg,16.85,9.93,3.14,3,50,Supplier B,1.27,3.67,0.115238,12.078638
2025-08-11,10,Milk,Veg,Dairy,liter,17.43,7.18,9.0,4,50,Supplier C,1.06,1.9,0.17099999999999999,38.331
2025-08-12,1,Paneer,Veg,Dairy,kg,17.78,6.28,3.28,1,450,Supplier C,1.25,4.91,0.161048,4.261048
2025-08-12,2,Tomato,Veg,Vegetable,kg,19.85,7.15,4.12,3,40,Supplier B,1.38,4.75,0.1957,17.252499999999998
2025-08-12,3,Onion,Veg,Vegetable,kg,20.08,3.77,2.13,3,35,Supplier A,1.15,0.84,0.017891999999999998,7.3663919999999985
2025-08-12,4,Chicken,Non-Veg,Meat,kg,19.07,7.54,3.61,2,250,Supplier B,1.32,2.77,0.09999699999999999,9.630397
2025-08-12,5,Mutton,Non-Veg,Meat,kg,15.36,4.43,4.15,2,600,Supplier B,1.27,2.28,0.09462,10.635620000000001
2025-08-12,6,Rohu Fish,Non-Veg,Fish,kg,11.82,3.13,4.27,4,280,Supplier A,0.92,0.12,0.005123999999999999,15.718724
2025-08-12,7,Eggs,Non-Veg,Poultry,pieces,25.04,9.73,8.0,3,6,Supplier B,1.47,3.2,0.256,35.536
2025-08-12,8,Rice,Veg,Grain,kg,18.24,8.84,4.47,2,70,Supplier A,1.21,4.61,0.206067,11.023467
2025-08-12,9,Sugar,Veg,Grocery,kg,13.49,3.36,3.17,4,50,Supplier C,0.96,0.33,0.010461,12.183260999999998
2025-08-12,10,Milk,Veg,Dairy,liter,15.1,9.17,1.0,4,50,Supplier A,1.22,3.45,0.0345,4.9145
2025-08-13,1,Paneer,Veg,Dairy,kg,22.4,7.78,2.76,3,450,Supplier B,1.0,3.69,0.101844,8.381844
2025-08-13,2,Tomato,Veg,Vegetable,kg,24.07,3.21,4.11,2,40,Supplier C,1.22,3.46,0.142206,10.170606000000001
2025-08-13,3,Onion,Veg,Vegetable,kg,22.4,8.43,3.29,2,35,Supplier C,0.85,1.68,0.055271999999999995,5.648272
2025-08-13,4,Chicken,Non-Veg,Meat,kg,22.14,8.97,4.89,2,250,Supplier B,1.19,1.53,0.074817,11.713016999999999
2025-08-13,5,Mutton,Non-Veg,Meat,kg,15.29,4.18,4.05,3,600,Supplier A,0.99,2.35,0.095175,12.123674999999999
2025-08-13,6,Rohu Fish,Non-Veg,Fish,kg,8.459999999999999,4.03,0.95,3,280,Supplier B,0.92,4.93,0.046834999999999995,2.668835
2025-08-13,7,Eggs,Non-Veg,Poultry,pieces,19.6,4.95,8.0,4,6,Supplier A,1.24,1.04,0.0832,39.7632
2025-08-13,8,Rice,Veg,Grain,kg,6.8,8.79,1.49,4,70,Supplier A,1.27,1.78,0.026522,7.595722
2025-08-13,9,Sugar,Veg,Grocery,kg,8.94,8.66,0.78,3,50,Supplier C,0.85,3.88,0.030264000000000003,2.0192639999999997
2025-08-13,10,Milk,Veg,Dairy,liter,15.32,3.58,8.0,2,50,Supplier B,1.29,4.15,0.332,20.972
2025-08-14,1,Paneer,Veg,Dairy,kg,10.62,6.35,3.28,2,450,Supplier C,0.9,2.53,0.08298399999999999,5.986984
2025-08-14,2,Tomato,Veg,Vegetable,kg,12.41,6.41,3.31,1,40,Supplier B,1.49,2.21,0.073151,5.005051
2025-08-14,3,Onion,Veg,Vegetable,kg,18.01,4.97,2.28,2,35,Supplier B,1.31,2.29,0.052211999999999995,6.025811999999999
2025-08-14,4,Chicken,Non-Veg,Meat,kg,18.09,8.44,3.08,3,250,Supplier B,0.83,1.0,0.0308,7.7
2025-08-14,5,Mutton,Non-Veg,Meat,kg,14.51,8.36,1.07,4,600,Supplier A,0.94,1.86,0.019902000000000003,4.043102
2025-08-14,6,Rohu Fish,Non-Veg,Fish,kg,18.82,6.45,2.7,4,280,Supplier C,1.26,3.44,0.09288,13.70088
2025-08-14,7,Eggs,Non-Veg,Poultry,pieces,26.9,5.85,9.0,3,6,Supplier A,1.09,3.49,0.3141,29.744100000000003
2025-08-14,8,Rice,Veg,Grain,kg,21.36,9.23,2.81,1,70,Supplier A,1.2,0.88,0.024728000000000003,3.396728
2025-08-14,9,Sugar,Veg,Grocery,kg,15.45,7.51,3.11,4,50,Supplier A,1.45,4.85,0.15083499999999997,18.188835
2025-08-14,10,Milk,Veg,Dairy,liter,12.97,8.98,6.0,1,50,Supplier C,0.95,1.39,0.0834,5.783399999999999
2025-08-15,1,Paneer,Veg,Dairy,kg,18.71,5.0,1.32,1,450,Supplier C,1.19,2.88,0.038016,1.608816
2025-08-15,2,Tomato,Veg,Vegetable,kg,18.950000000000003,4.77,2.17,2,40,Supplier A,0.86,1.84,0.039928,3.772328
2025-08-15,3,Onion,Veg,Vegetable,kg,20.69,8.57,3.01,2,35,Supplier A,0.82,4.94,0.14869400000000002,5.085093999999999
2025-08-15,4,Chicken,Non-Veg,Meat,kg,14.44,6.65,1.64,3,250,Supplier C,0.8,1.32,0.021647999999999997,3.957648
2025-08-15,5,Mutton,Non-Veg,Meat,kg,21.31,7.39,4.42,1,600,Supplier A,0.99,1.16,0.051272,4.427072
2025-08-15,6,Rohu Fish,Non-Veg,Fish,kg,10.98,5.06,2.99,4,280,Supplier B,0.83,4.6,0.13754,10.06434
2025-08-15,7,Eggs,Non-Veg,Poultry,pieces,16.11,4.67,8.0,3,6,Supplier A,0.8,2.95,0.23600000000000002,19.436000000000003
2025-08-15,8,Rice,Veg,Grain,kg,19.52,7.31,3.98,2,70,Supplier A,1.22,2.15,0.08557,9.79677
2025-08-15,9,Sugar,Veg,Grocery,kg,21.54,5.79,5.0,2,50,Supplier C,1.27,2.38,0.119,12.818999999999999
2025-08-15,10,Milk,Veg,Dairy,liter,10.68,7.53,5.0,3,50,Supplier B,1.44,3.08,0.154,21.753999999999998
2025-08-16,1,Paneer,Veg,Dairy,kg,15.31,3.35,2.79,4,450,Supplier B,1.4,1.39,0.038780999999999996,15.662780999999999
2025-08-16,2,Tomato,Veg,Vegetable,kg,24.63,8.57,4.68,3,40,Supplier A,0.97,2.25,0.10529999999999999,13.724099999999998
2025-08-16,3,Onion,Veg,Vegetable,kg,16.59,3.78,0.72,1,35,Supplier B,1.45,0.95,0.00684,1.05084
2025-08-16,4,Chicken,Non-Veg,Meat,kg,17.79,4.4,3.63,3,250,Supplier B,0.89,3.75,0.136125,9.828225
2025-08-16,5,Mutton,Non-Veg,Meat,kg,12.53,7.74,3.98,1,600,Supplier B,1.45,4.18,0.16636399999999998,5.937364
2025-08-16,6,Rohu Fish,Non-Veg,Fish,kg,11.92,8.25,2.15,3,280,Supplier C,1.34,2.62,0.05633,8.69933
2025-08-16,7,Eggs,Non-Veg,Poultry,pieces,14.28,5.05,3.0,1,6,Supplier C,1.27,4.81,0.14429999999999998,3.9543
2025-08-16,8,Rice,Veg,Grain,kg,13.68,7.28,4.7,3,70,Supplier B,1.01,0.96,0.04512,14.286120000000002
2025-08-16,9,Sugar,Veg,Grocery,kg,17.28,6.54,3.29,2,50,Supplier A,1.0,1.39,0.045731,6.625731
2025-08-16,10,Milk,Veg,Dairy,liter,19.17,6.8,4.0,4,50,Supplier C,1.49,3.11,0.1244,23.9644
2025-08-17,1,Paneer,Veg,Dairy,kg,12.0,3.55,1.9,3,450,Supplier B,0.86,4.25,0.08075,4.982749999999999
2025-08-17,2,Tomato,Veg,Vegetable,kg,18.08,9.89,4.96,4,40,Supplier C,1.45,1.86,0.092256,28.860256
2025-08-17,3,Onion,Veg,Vegetable,kg,7.17,4.14,0.78,4,35,Supplier A,1.04,1.36,0.010608000000000001,3.255408
2025-08-17,4,Chicken,Non-Veg,Meat,kg,21.22,4.33,2.52,4,250,Supplier B,1.26,2.35,0.05922,12.76002
2025-08-17,5,Mutton,Non-Veg,Meat,kg,20.19,7.05,3.88,3,600,Supplier B,0.88,1.47,0.057035999999999996,10.300236
2025-08-17,6,Rohu Fish,Non-Veg,Fish,kg,21.5,6.24,4.74,1,280,Supplier C,1.09,3.32,0.157368,5.323968000000001
2025-08-17,7,Eggs,Non-Veg,Poultry,pieces,19.84,5.5,2.0,4,6,Supplier B,1.02,4.55,0.091,8.251
2025-08-17,8,Rice,Veg,Grain,kg,12.68,4.33,3.61,2,70,Supplier A,1.22,4.7,0.16967,8.978069999999999
2025-08-17,9,Sugar,Veg,Grocery,kg,21.72,4.21,4.38,1,50,Supplier B,1.0,2.66,0.116508,4.4965079999999995
2025-08-17,10,Milk,Veg,Dairy,liter,20.01,7.43,4.0,4,50,Supplier C,1.18,0.58,0.0232,18.9032
2025-08-18,1,Paneer,Veg,Dairy,kg,14.72,8.13,4.56,4,450,Supplier B,0.87,2.91,0.13269599999999998,16.001496
2025-08-18,2,Tomato,Veg,Vegetable,kg,17.28,7.9,4.43,4,40,Supplier A,1.03,2.0,0.0886,18.3402
2025-08-18,3,Onion,Veg,Vegetable,kg,17.95,8.61,0.55,1,35,Supplier B,0.85,0.49,0.0026950000000000003,0.47019500000000003
2025-08-18,4,Chicken,Non-Veg,Meat,kg,8.51,7.1,2.13,1,250,Supplier A,1.22,0.34,0.007242,2.605842
2025-08-18,5,Mutton,Non-Veg,Meat,kg,9.31,7.61,3.82,4,600,Supplier A,1.41,1.12,0.042784,21.587584
2025-08-18,6,Rohu Fish,Non-Veg,Fish,kg,20.27,6.93,4.05,1,280,Supplier B,1.49,4.09,0.165645,6.200144999999999
2025-08-18,7,Eggs,Non-Veg,Poultry,pieces,14.48,8.47,9.0,4,6,Supplier C,0.84,1.74,0.1566,30.3966
2025-08-18,8,Rice,Veg,Grain,kg,16.12,6.21,0.74,4,70,Supplier C,1.2,4.95,0.03663,3.58863
2025-08-18,9,Sugar,Veg,Grocery,kg,16.45,9.28,1.12,3,50,Supplier C,1.13,4.1,0.045919999999999996,3.8427200000000004
2025-08-18,10,Milk,Veg,Dairy,liter,15.37,3.36,8.0,2,50,Supplier C,0.86,1.05,0.084,13.844
2025-08-19,1,Paneer,Veg,Dairy,kg,14.83,8.89,2.6,2,450,Supplier A,0.9,0.91,0.02366,4.70366
2025-08-19,2,Tomato,Veg,Vegetable,kg,19.52,8.47,3.09,3,40,Supplier C,1.45,1.52,0.046967999999999996,13.488468
2025-08-19,3,Onion,Veg,Vegetable,kg,20.040000000000003,7.79,1.03,1,35,Supplier A,1.46,3.01,0.031003,1.534803
2025-08-19,4,Chicken,Non-Veg,Meat,kg,10.65,7.58,1.9,2,250,Supplier B,1.19,4.86,0.09234,4.614339999999999
2025-08-19,5,Mutton,Non-Veg,Meat,kg,9.75,5.92,3.72,3,600,Supplier B,1.34,2.56,0.09523200000000001,15.049632
2025-08-19,6,Rohu Fish,Non-Veg,Fish,kg,16.1,7.54,0.7,4,280,Supplier B,1.08,2.75,0.01925,3.04325
2025-08-19,7,Eggs,Non-Veg,Poultry,pieces,17.79,6.07,8.0,3,6,Supplier A,0.87,1.28,0.1024,20.9824
2025-08-19,8,Rice,Veg,Grain,kg,13.3,7.73,2.1,2,70,Supplier A,0.95,1.39,0.02919,4.01919
2025-08-19,9,Sugar,Veg,Grocery,kg,15.14,3.2,1.8,4,50,Supplier B,1.09,0.21,0.00378,7.851780000000001
2025-08-19,10,Milk,Veg,Dairy,liter,15.36,4.62,2.0,4,50,Supplier C,0.98,4.84,0.0968,7.9368
2025-08-20,1,Paneer,Veg,Dairy,kg,19.46,3.35,1.91,4,450,Supplier C,1.24,4.58,0.087478,9.561078
2025-08-20,2,Tomato,Veg,Vegetable,kg,14.38,8.27,3.33,2,40,Supplier B,1.35,0.22,0.007326000000000001,8.998326000000002
2025-08-20,3,Onion,Veg,Vegetable,kg,13.95,9.26,2.29,3,35,Supplier A,1.18,4.16,0.095264,8.201864
2025-08-20,4,Chicken,Non-Veg,Meat,kg,15.77,5.65,4.3,3,250,Supplier C,1.1,2.5,0.1075,14.2975
2025-08-20,5,Mutton,Non-Veg,Meat,kg,14.830000000000002,4.92,1.62,2,600,Supplier A,1.03,2.87,0.046494,3.383694
2025-08-20,6,Rohu Fish,Non-Veg,Fish,kg,9.76,3.04,0.68,1,280,Supplier C,1.03,3.48,0.023664,0.724064
2025-08-20,7,Eggs,Non-Veg,Poultry,pieces,16.93,5.42,1.0,2,6,Supplier A,1.11,4.1,0.040999999999999995,2.261
2025-08-20,8,Rice,Veg,Grain,kg,11.83,7.34,1.1,1,70,Supplier A,0.82,4.95,0.054450000000000005,0.95645
2025-08-20,9,Sugar,Veg,Grocery,kg,18.11,7.82,3.22,1,50,Supplier B,0.94,1.52,0.048944,3.0757440000000003
2025-08-20,10,Milk,Veg,Dairy,liter,21.31,5.94,3.0,4,50,Supplier A,1.09,2.73,0.0819,13.161900000000001
2025-08-21,1,Paneer,Veg,Dairy,kg,8.78,5.93,1.22,1,450,Supplier A,1.31,3.99,0.048678000000000006,1.646878
2025-08-21,2,Tomato,Veg,Vegetable,kg,13.72,8.63,3.61,1,40,Supplier C,1.22,3.31,0.11949099999999999,4.5236909999999995
2025-08-21,3,Onion,Veg,Vegetable,kg,9.74,3.17,1.23,1,35,Supplier A,1.01,4.74,0.05830200000000001,1.300602
2025-08-21,4,Chicken,Non-Veg,Meat,kg,10.89,4.94,1.69,1,250,Supplier B,0.84,2.1,0.03549,1.45509
2025-08-21,5,Mutton,Non-Veg,Meat,kg,14.29,5.75,0.68,1,600,Supplier B,1.46,3.66,0.024888000000000004,1.017688
2025-08-21,6,Rohu Fish,Non-Veg,Fish,kg,13.73,4.74,4.02,2,280,Supplier B,1.08,2.94,0.11818799999999999,8.801388
2025-08-21,7,Eggs,Non-Veg,Poultry,pieces,12.09,3.43,7.0,3,6,Supplier B,0.99,3.55,0.24849999999999997,21.0385
2025-08-21,8,Rice,Veg,Grain,kg,15.19,6.85,4.57,4,70,Supplier C,1.09,0.47,0.021478999999999998,19.946679000000003
2025-08-21,9,Sugar,Veg,Grocery,kg,9.57,5.22,1.24,4,50,Supplier A,1.45,4.09,0.050716,7.242716000000001
2025-08-21,10,Milk,Veg,Dairy,liter,15.75,5.36,4.0,4,50,Supplier A,1.0,1.44,0.0576,16.0576
2025-08-22,1,Paneer,Veg,Dairy,kg,16.93,9.09,1.99,1,450,Supplier A,1.03,2.21,0.043979,2.0936790000000003
2025-08-22,2,Tomato,Veg,Vegetable,kg,15.23,4.13,2.28,2,40,Supplier C,1.01,1.04,0.023711999999999997,4.629312
2025-08-22,3,Onion,Veg,Vegetable,kg,17.810000000000002,8.14,4.6,3,35,Supplier B,1.09,1.81,0.08326,15.125259999999999
2025-08-22,4,Chicken,Non-Veg,Meat,kg,9.41,3.24,3.56,1,250,Supplier C,1.36,1.69,0.060163999999999995,4.901764000000001
2025-08-22,5,Mutton,Non-Veg,Meat,kg,21.25,5.41,1.61,4,600,Supplier A,1.01,4.48,0.07212800000000001,6.576528000000001
2025-08-22,6,Rohu Fish,Non-Veg,Fish,kg,12.7,4.68,1.53,3,280,Supplier C,0.9,3.95,0.060435,4.191435
2025-08-22,7,Eggs,Non-Veg,Poultry,pieces,10.58,3.32,4.0,3,6,Supplier C,1.05,3.69,0.1476,12.747600000000002
2025-08-22,8,Rice,Veg,Grain,kg,12.58,3.57,3.52,2,70,Supplier B,1.15,2.22,0.078144,8.174144
2025-08-22,9,Sugar,Veg,Grocery,kg,8.57,5.46,1.03,3,50,Supplier A,1.41,2.89,0.029767000000000002,4.386666999999999
2025-08-22,10,Milk,Veg,Dairy,liter,22.78,8.38,3.0,3,50,Supplier B,1.1,2.06,0.0618,9.9618
2025-08-23,1,Paneer,Veg,Dairy,kg,15.45,8.95,1.99,2,450,Supplier A,1.1,0.12,0.002388,4.380388
2025-08-23,2,Tomato,Veg,Vegetable,kg,8.700000000000001,3.7,1.76,3,40,Supplier C,1.37,0.08,0.0014080000000000002,7.2350080000000005
2025-08-23,3,Onion,Veg,Vegetable,kg,19.03,9.94,0.68,1,35,Supplier C,1.35,3.26,0.022168,0.9401680000000001
2025-08-23,4,Chicken,Non-Veg,Meat,kg,18.1,6.58,4.06,3,250,Supplier A,1.49,0.63,0.025577999999999997,18.173778
2025-08-23,5,Mutton,Non-Veg,Meat,kg,21.23,5.27,3.53,2,600,Supplier C,1.46,4.45,0.157085,10.464685
2025-08-23,6,Rohu Fish,Non-Veg,Fish,kg,9.03,3.01,3.95,4,280,Supplier A,1.34,1.38,0.05451,21.22651
2025-08-23,7,Eggs,Non-Veg,Poultry,pieces,17.86,7.63,8.0,2,6,Supplier A,0.84,1.09,0.0872,13.527199999999999
2025-08-23,8,Rice,Veg,Grain,kg,15.18,8.95,1.09,3,70,Supplier C,1.5,0.57,0.006213,4.911213000000001
2025-08-23,9,Sugar,Veg,Grocery,kg,15.24,5.88,1.33,1,50,Supplier B,0.81,2.33,0.030989000000000003,1.108289
2025-08-23,10,Milk,Veg,Dairy,liter,17.880000000000003,3.19,9.0,4,50,Supplier C,1.27,3.89,0.3501,46.0701
2025-08-24,1,Paneer,Veg,Dairy,kg,16.15,7.43,3.76,1,450,Supplier B,0.84,4.83,0.181608,3.340008
2025-08-24,2,Tomato,Veg,Vegetable,kg,18.16,6.95,4.51,4,40,Supplier C,1.18,1.81,0.08163100000000001,21.368831
2025-08-24,3,Onion,Veg,Vegetable,kg,11.19,8.6,4.28,2,35,Supplier C,0.9,2.03,0.086884,7.790884000000001
2025-08-24,4,Chicken,Non-Veg,Meat,kg,13.12,6.68,3.72,4,250,Supplier B,1.22,4.97,0.184884,18.338484
2025-08-24,5,Mutton,Non-Veg,Meat,kg,19.45,7.3,1.89,2,600,Supplier C,0.8,1.48,0.027972,3.051972
2025-08-24,6,Rohu Fish,Non-Veg,Fish,kg,9.99,7.63,1.72,4,280,Supplier B,1.11,0.64,0.011008,7.647808000000001
2025-08-24,7,Eggs,Non-Veg,Poultry,pieces,21.27,9.32,6.0,3,6,Supplier C,1.04,2.78,0.1668,18.886799999999997
2025-08-24,8,Rice,Veg,Grain,kg,7.53,8.82,1.11,3,70,Supplier C,1.02,2.49,0.027639000000000004,3.4242390000000005
2025-08-24,9,Sugar,Veg,Grocery,kg,19.19,5.02,4.52,2,50,Supplier B,0.8,0.59,0.026667999999999997,7.258667999999999
2025-08-24,10,Milk,Veg,Dairy,liter,13.35,4.78,3.0,2,50,Supplier C,1.37,0.46,0.0138,8.2338
2025-08-25,1,Paneer,Veg,Dairy,kg,21.87,9.29,4.52,1,450,Supplier C,1.18,0.43,0.019436,5.353035999999999
2025-08-25,2,Tomato,Veg,Vegetable,kg,16.32,5.72,2.21,1,40,Supplier A,1.14,1.95,0.043095,2.5624949999999997
2025-08-25,3,Onion,Veg,Vegetable,kg,7.34,8.81,1.12,2,35,Supplier B,1.17,2.22,0.024864000000000004,2.645664
2025-08-25,4,Chicken,Non-Veg,Meat,kg,24.36,7.08,4.43,1,250,Supplier B,1.13,1.6,0.07088,5.076779999999999
2025-08-25,5,Mutton,Non-Veg,Meat,kg,14.27,9.02,1.93,4,600,Supplier B,0.89,1.58,0.030494,6.901294
2025-08-25,6,Rohu Fish,Non-Veg,Fish,kg,10.27,7.05,3.35,4,280,Supplier B,0.98,2.86,0.09581,13.22781
2025-08-25,7,Eggs,Non-Veg,Poultry,pieces,25.09,6.5,7.0,2,6,Supplier B,1.35,0.46,0.0322,18.9322
2025-08-25,8,Rice,Veg,Grain,kg,20.040000000000003,5.15,3.53,3,70,Supplier C,1.39,3.09,0.10907699999999998,14.829176999999998
2025-08-25,9,Sugar,Veg,Grocery,kg,8.26,9.74,1.38,4,50,Supplier C,1.01,1.41,0.019458,5.594658
2025-08-25,10,Milk,Veg,Dairy,liter,15.29,3.4,9.0,3,50,Supplier A,1.13,4.88,0.4392,30.949199999999998
2025-08-26,1,Paneer,Veg,Dairy,kg,6.52,5.07,0.8,3,450,Supplier A,1.15,0.21,0.00168,2.76168
2025-08-26,2,Tomato,Veg,Vegetable,kg,12.38,5.15,3.6,2,40,Supplier B,1.48,0.77,0.02772,10.683720000000001
2025-08-26,3,Onion,Veg,Vegetable,kg,9.99,9.26,2.95,3,35,Supplier B,1.13,3.2,0.09440000000000001,10.0949
2025-08-26,4,Chicken,Non-Veg,Meat,kg,16.88,6.9,1.35,3,250,Supplier A,1.17,4.71,0.063585,4.802085
2025-08-26,5,Mutton,Non-Veg,Meat,kg,22.66,9.83,3.8,1,600,Supplier C,1.03,3.51,0.13338,4.0473799999999995
2025-08-26,6,Rohu Fish,Non-Veg,Fish,kg,14.48,8.29,3.54,2,280,Supplier B,1.06,1.54,0.054516,7.559316
2025-08-26,7,Eggs,Non-Veg,Poultry,pieces,17.759999999999998,3.84,9.0,4,6,Supplier C,1.04,2.9,0.261,37.701
2025-08-26,8,Rice,Veg,Grain,kg,16.17,3.54,4.17,2,70,Supplier C,1.26,0.81,0.033777,10.542177
2025-08-26,9,Sugar,Veg,Grocery,kg,16.77,5.48,4.99,1,50,Supplier A,1.12,4.36,0.217564,5.806364000000001
2025-08-26,10,Milk,Veg,Dairy,liter,20.22,5.71,9.0,3,50,Supplier B,1.12,3.08,0.2772,30.517200000000003
2025-08-27,1,Paneer,Veg,Dairy,kg,14.12,5.9,2.29,3,450,Supplier C,1.47,3.24,0.07419600000000001,10.173096000000001
2025-08-27,2,Tomato,Veg,Vegetable,kg,13.34,7.21,1.18,1,40,Supplier A,1.41,0.56,0.006608000000000001,1.6704079999999997
2025-08-27,3,Onion,Veg,Vegetable,kg,9.28,7.73,1.84,4,35,Supplier A,0.95,3.67,0.06752799999999999,7.059528
2025-08-27,4,Chicken,Non-Veg,Meat,kg,14.05,7.17,0.76,1,250,Supplier C,0.88,0.49,0.003724,0.672524
2025-08-27,5,Mutton,Non-Veg,Meat,kg,11.07,6.71,1.64,3,600,Supplier C,1.44,2.83,0.046412,7.131212
2025-08-27,6,Rohu Fish,Non-Veg,Fish,kg,11.72,4.0,2.28,3,280,Supplier C,1.06,4.35,0.09917999999999999,7.34958
2025-08-27,7,Eggs,Non-Veg,Poultry,pieces,11.21,9.58,5.0,2,6,Supplier A,1.15,2.35,0.1175,11.6175
2025-08-27,8,Rice,Veg,Grain,kg,11.13,8.54,1.4,4,70,Supplier B,1.35,4.14,0.05796,7.617959999999999
2025-08-27,9,Sugar,Veg,Grocery,kg,20.86,3.87,1.75,2,50,Supplier A,1.03,4.94,0.08645000000000001,3.69145
